yt_id,start_seconds,end_seconds,tags_modified
C-1lF-sRc3M,60,70,m028v0c m09x0r tdd00128
C-_tnH5Lsz4,70,80,m028v0c m09x0r
C0zMAvXkiX8,230,240,m028v0c
C2RAnJVw5PA,150,160,m028v0c m07qwdck tdd00125
C2vrfznWca8,0,10,m028v0c m04rlf
C3v8RPD-hpE,0,10,m028v0c
C4GQnZT3nlI,0,10,m028v0c m04rlf m09x0r
C4kKv21uogI,0,10,m028v0c m04rlf
C6ntbFhEdYI,590,600,m028v0c m09x0r
C797tXi_Y5I,240,250,m028v0c tdd00126
C7TeceMShgc,410,420,m028v0c m04rlf
C7cOVQJWAkw,260,270,m028v0c
C92uRmaqxrM,50,60,m028v0c m09x0r
C9bvvMPD3_c,30,40,m028v0c
CA3todLY2Us,0,10,m028v0c m04rlf
CBaIU5FIfmQ,0,10,m028v0c tdd00125
CBrHXEYUR-o,40,50,m028v0c m09x0r tdd00125
CCrvmKsUaps,0,10,m028v0c m04rlf
CDHfN-bGeG8,80,90,m028v0c m09x0r tdd00125
CDRUDsgnflw,0,10,m028v0c m04rlf m09x0r
CDogWH2AyqI,30,40,m028v0c
CEaf1YI8csE,9,19,m028v0c m09x0r tdd00128
CGaQ2ITs3r4,7,17,m028v0c
CIQIneBspF8,480,490,m028v0c
CIRjyS8Wda4,10,20,m028v0c m09x0r
CIt4Y2p5XrA,190,200,m028v0c m09x0r tdd00125
CJQ1cjZt7Go,90,100,m028v0c m09x0r tdd00129
CJjj4P-3fe0,360,370,m028v0c
CK7IVptGkhA,230,240,m028v0c m04rlf m09x0r tdd00125
CKQDlTiqzrc,180,190,m028v0c m04rlf tdd00128
CKXE8gberVg,30,40,m028v0c m09x0r tdd00125
CLaxAnAgF9s,30,40,m028v0c tdd00125
CLuOv991U90,210,220,m028v0c m07yv9 m09x0r
CMNy9AUJWJg,0,10,m028v0c m07r04 m07yv9 tdd00128
CNGhzZjgll8,210,220,m028v0c m09x0r tdd00128
CNqQpMDk05A,0,10,m028v0c m04rlf tdd00129
CNxa4EVyc1A,20,30,m028v0c m04rlf
CO9H-oK8pZk,280,290,m028v0c tdd00125
CPMusVPOv7k,0,10,m028v0c m04rlf
CPtnVKjCDI8,200,210,m028v0c
CQPELadpM_E,0,10,m028v0c m04rlf
CRMNzBLaBJU,30,40,m028v0c
CRMRbeaxoTI,0,10,m028v0c m04rlf
CSJNLkGwSbo,440,450,m028v0c tdd00125
CTL41QKxfUE,310,320,m028v0c m04rlf m09x0r
CTtg95Zm5cQ,180,190,m028v0c m07cx4 tdd00125
CU-IyuKUlk8,90,100,m028v0c m04rlf
CU1zHJqTNiw,80,90,m0261r1 m028v0c m0ytgt tdd00126
CUYYW0V6IGc,530,540,m028v0c
CUhg93vq1rI,10,20,m028v0c m04rlf m04szw tdd00125
CV4upq3XAD0,100,110,m028v0c m04_sv m07yv9 tdd00065
CWMLZSv72HI,220,230,m028v0c
CX0uiEB-TFo,300,310,m028v0c
CXAd0Fzq7eY,0,9,m028v0c m07qn4z3 tdd00125
CXtk06d27Jg,0,10,m028v0c
CXy3ViQ8TVA,30,40,m028v0c
CXzZPwtANPY,0,10,m028v0c m04rlf m09x0r tdd00125
CYEToJ6jSDQ,0,10,m028v0c m04rlf
CYIJt19sfS8,150,160,m028v0c
CZEwIxVqrpw,230,240,m028v0c m04rlf m06_fw
C_cqf90Xtgo,30,40,m028v0c
Ca2qlPK0dCo,160,170,m028v0c
CaU3LoPR6Yk,10,20,m028v0c m09x0r
CagmPZeqjJ8,30,40,m028v0c
Cdft1IU2jhU,270,280,m028v0c
CdmVhV-VF0M,30,40,m028v0c
Cf5TU3v7paA,80,90,m028v0c
CfaHcSQ80ZQ,0,10,m028v0c
CgLUGBBf0Gg,140,150,m028v0c tdd00125
CgP0jDYSEDY,0,10,m028v0c m04rlf
CgswOLrzoxE,0,10,m028v0c m04rlf
ChUZmS5fgrk,50,60,m028v0c
ChwRX22XGa4,0,8,m028v0c
CiKL4bMssxQ,0,10,m028v0c
CiyA7-Vok3k,200,210,m028v0c m09x0r tdd00125
CjQjKTEUkr8,40,50,m028v0c m04rlf tdd00125
Ck29o5dWA6Y,0,10,m028v0c m09x0r
CkAGY3spYG8,0,10,m028v0c
CkCihbq38Zw,230,240,m028v0c m0395lw m09x0r
Cl7xKhpoooc,0,10,m028v0c m07yv9 tdd00129
ClVjK4p0Gl0,60,70,m028v0c m04rlf m05r5c
ClwLR2hXTSI,230,240,m028v0c m04rlf m0dwtp
CmPN731Kq3E,30,40,m028v0c tdd00125
CmPnhHIdrjE,310,320,m028v0c
CmtRWEC7yco,30,40,m028v0c tdd00129
Cn6sIKFlFVY,0,10,m028v0c m04rlf
CnEANe9DFRY,480,490,m028v0c m09x0r
CogSy49l4tk,30,40,m028v0c
CotKWY7aj-Y,0,10,m028v0c m04rlf
CouB8627n9k,0,10,m028v0c m0bt9lr m0jbk tdd00129
CppgvtsaccY,0,10,m028v0c m04rlf
Cq749Lxuuco,210,220,m028v0c m04rlf m07qqyl4
CqJezbBETIs,270,280,m028v0c m04rlf
CrpR_XvGL-A,160,170,m028v0c m04rlf
CscKSt3e9gY,10,20,m028v0c m07yv9 m0k4j tdd00128
CuAz-1qSudc,80,90,m028v0c m04rlf m09x0r
CuYNFv2Oc08,470,480,m028v0c m09x0r
CudiFgVQQvo,25,35,m028v0c
Cv6h4q4G5SA,120,130,m028v0c m0342h m042v_gx m04rlf m04szw m0fx80y tdd00125
CxmxQQQEk_Q,1,11,m028v0c
CyEBCJxjghA,270,280,m028v0c
CzU4xOgd_fg,30,40,m028v0c m07bgp m0jbk tdd00129
CzZly-l8Yl8,260,270,m028v0c
CzakexupTJI,100,110,m028v0c m09x0r
D-2BPK0XOOU,210,220,m028v0c
D-5pz3fYA8w,30,40,m028v0c
D-qbvpIlaXs,0,10,m028v0c m0g6b5
D0LvZMHFEig,15,25,m028v0c
D0W8wifs9g4,30,40,m028v0c
D0oz6qNNJgw,490,500,m028v0c
D0v8pdpJKmI,0,10,m028v0c
D1B8_4Mka70,26,36,m028v0c tdd00129
D1m63q1B6Zo,160,170,m028v0c m09x0r m0ytgt tdd00125
D2JH8IrLAOE,460,470,m028v0c m09x0r
D2mxOA-taoo,80,90,m028v0c tdd00125
D37vk961Nl0,250,260,m028v0c
D5-T3IHf2uY,30,40,m028v0c
D5BVYj7AOSE,30,40,m028v0c
D5QCxCJW5CI,10,20,m028v0c m0chx_
D5_i4Q72ImU,0,10,m028v0c
D6VHc3VybHo,10,20,m028v0c tdd00126
D6hZVaBzSko,0,10,m028v0c m09x0r
D72kc4eBoc0,0,10,m028v0c
D7QDx2GyCoc,420,430,m028v0c m09x0r
D7nYJeA7_vk,420,430,m028v0c m09x0r tdd00125
D8Omc5Tzu8o,100,110,m028v0c m09x0r tdd00125
D9-kt4E1puM,30,40,m028v0c
D9ALyo407ak,30,40,m015p6 m028v0c m0h0rv
D9Gy97oTAlE,410,420,m028v0c tdd00128
DAsNtxHjToQ,0,10,m028v0c m03vt0 m09x0r tdd00129
DAt_Xv9rL9U,0,10,m028v0c
DB-cF3ciD6I,480,490,m028v0c m09x0r
DB1hRkxWVKQ,330,340,m028v0c
DBXok0zE7Ag,0,10,m028v0c m02c8p tdd00125
DDJs0rf3zcw,390,400,m028v0c m09x0r
DDKVYZhw2_w,170,180,m028v0c tdd00125
DErVxUOmGC0,260,270,m028v0c m04rlf
DErnHLSRoLc,50,60,m028v0c m09x0r
DFbl_Pnmljw,470,480,m028v0c m09x0r
DFhUHVRCu_U,170,180,m028v0c
DG-kcvyhKy0,30,40,m028v0c
DGlr9iNBejA,0,10,m028v0c m04rlf
DHI3VdGFx4A,90,100,m028v0c m09x0r
DHfLZdSpyR0,10,20,m028v0c m04rlf tdd00129
DHqubv_1fWY,180,190,m028v0c m09x0r tdd00125
DIU9JJ_9xEk,110,120,m028v0c m09x0r tdd00128
DIj482xtc5o,160,170,m028v0c
DJ8rJ4PmBLY,110,120,m028v0c m07s2xch tdd00126
DKHdbOKS4vI,90,100,m028v0c tdd00125
DKUTRUVmt1A,60,70,m028v0c
DKlMiCT4Q6M,340,350,m028v0c m04rlf
DL0SJockTLg,440,450,m028v0c m04rlf
DLxClP4xnfI,30,40,m028v0c
DM2cj9eOcOw,240,250,m028v0c m04rlf m09x0r
DMQUJzOMT4s,30,40,m028v0c
DMhxwyEUxYI,30,40,m028v0c
DNZFBRTiODs,0,10,m028v0c m09x0r m0ytgt tdd00125
DO9kraA9FbQ,90,100,m028v0c tdd00125
DOUaOrrEID8,0,10,m028v0c m04rlf m09x0r
DOfLWCIi8zc,90,100,m028v0c m09x0r
DOgUzsHLkwo,260,270,m028v0c m04rlf m09x0r
DOmLXeZLTdM,360,370,m028v0c m09x0r
DQhXf37plIE,9,19,m028v0c m07qn4z3 tdd00125
DQnvfVK4nps,60,70,m028v0c m09x0r
DS2YC-31YXg,70,80,m028v0c
DSMBcNPprmI,30,40,m028v0c
DSbrV-7m15c,10,20,m028v0c m09x0r
DSlXBmohzgA,20,30,m028v0c m04rlf m09x0r
DTWzN5f3wV4,0,10,m028v0c
DTe0y5xRRGk,0,10,m028v0c tdd00129
DTrF_tUAs6g,280,290,m028v0c m09x0r tdd00125
DU2qDX25gdM,30,40,m028v0c
DV5NxkIJyw4,300,310,m028v0c m04rlf
DVWO3OniRc0,0,10,m028v0c
DVpLCx9iOPk,130,140,m028v0c m07pp_mv
DWnx8JI4FBQ,0,8,m028v0c tdd00126
DWvsIYAOF7o,30,40,m028v0c
DXOKVucAk4c,30,40,m028v0c
DXo52LHFtBs,0,10,m013y1f m028v0c m04rlf m04szw m09x0r tdd00128
DXrl-FYtGIE,0,10,m028v0c m04rlf
DXtDNiGwXso,90,100,m028v0c m09x0r tdd00125
DYCIykBPP5g,12,22,m028v0c m04rlf m07xzm m09x0r
DZdjIyfgXrc,30,40,m028v0c
DZlo8WRSx3A,100,110,m028v0c
D_fzg-E53VU,0,10,m028v0c m04rlf
D_pBIEgJmtg,30,40,m028v0c
DadQhkpcDb0,30,40,m028v0c
DaifQxteMiQ,550,560,m028v0c tdd00128
DayNhPyRB2o,0,10,m028v0c
DcRSoFFKQSM,190,200,m028v0c tdd00125
Dd2cp09IYj4,40,50,m028v0c m04rlf m09x0r tdd00125
Ddzb28Tcme0,30,40,m028v0c
DePcuhiRsmc,160,170,m028v0c m04rlf tdd00129
DebbpmvjTsE,0,10,m028v0c m09x0r tdd00125
DekaWRPoXq4,280,290,m028v0c m09x0r
DemILm0UbJo,150,160,m028v0c
Deu7_XTtfEg,470,480,m028v0c
DfWVBf3ywEk,250,260,m028v0c m04rlf tdd00125
Dgffe4n_yvw,0,10,m028v0c m04rlf m09x0r
Dhvmwp9ut_E,0,10,m028v0c m09x0r tdd00128
DiI3D7SUGME,130,140,m028v0c m09x0r
Dih6EzyNyfg,30,40,m028v0c
Dix2824dAq4,10,20,m028v0c tdd00128
Dj0wmvrw1Pw,0,10,m028v0c m07yv9 m09x0r
DjL6tEzhLzs,0,10,m028v0c m04rlf m09x0r tdd00125
DjSmAIdsQvg,170,180,m028v0c m09x0r tdd00125
Dk4xJNFI0S0,360,370,m028v0c tdd00125
Dk5x4CJDXNM,10,20,m028v0c tdd00125
DkBarIVDjWQ,0,10,m028v0c m09x0r tdd00128
DkRmWaMpymk,40,50,m028v0c
DmyJ5uewWjg,0,10,m028v0c m09x0r tdd00125
Do7aNMCRUkM,0,10,m028v0c m04rlf m09x0r tdd00129
Doh2iZh0kag,20,30,m028v0c
DowJ_b6az7k,0,10,m028v0c m09x0r tdd00125
Dp-L7dnKTUk,290,300,m028v0c
Dq4NrCzvSXw,30,40,m028v0c
DqBovEVr-98,400,410,m028v0c
Dqn2rZoT0YE,50,60,m028v0c m04rlf m09x0r
DrEWrLfT6D8,30,40,m028v0c m068hy m09x0r m0bt9lr m0jbk
DsArm3EoekA,0,10,m028v0c tdd00125
DtILLsJDnPY,0,10,m028v0c m04rlf
DtfujggZfzc,480,490,m028v0c tdd00125
Dv9R6tK0Wos,20,30,m028v0c m09x0r tdd00125
DvQsp1KSQkQ,0,10,m028v0c m04rlf m0838f
DvZdjOvZ_Uo,30,40,m028v0c m05zppz m09x0r
DvgK8XgR3RY,340,350,m028v0c m09x0r
DxbfHB7g7jo,30,40,m028v0c m09x0r
Dy-uGs6etZs,160,170,m028v0c m04rlf tdd00126
DzJ-Kj_Fn8E,510,520,m028v0c
E-53KlmdYeg,10,20,m028v0c
E-l21wQ6X-E,0,10,m028v0c m09x0r
E05ZNSznKzM,30,40,m028v0c tdd00125
E0b-uoKYTwE,400,410,m028v0c
E1KmHfk8GcE,0,10,m028v0c m09x0r
E1MU2S2Gx6Y,0,10,m028v0c m04rlf m07s72n
E1xDx6kSQEE,30,40,m028v0c tdd00125
E3mX6Qwxy78,30,40,m028v0c
E4DnEgZkqwU,60,70,m028v0c m07qyrcz m09x0r
E4IYqm-AUcA,80,90,m028v0c
E4aOChVBc68,27,37,m028v0c
E5Y_VWACVhY,30,40,m028v0c
E5_564xjsSA,10,20,m028v0c
E6MEs0EmiHw,390,400,m028v0c m09x0r
E8QW-8tcg2I,30,40,m028v0c m0c1dj
E92MLe14Cm0,30,40,m028v0c
E92kKoIGcJA,0,10,m028v0c m04rlf
E97H2ooxlBM,0,10,m028v0c tdd00129
E9Mna6WkPYI,170,180,m028v0c m04rlf
E9mNf_HzM5I,10,20,m028v0c tdd00129
E9uuqvTzhBc,160,170,m028v0c
EBWmWrpQfTQ,0,10,m028v0c m04rlf
EE0F-WGYx9c,10,20,m028v0c
EEguZeOSW9M,290,300,m028v0c m09x0r tdd00125
EEtir7QpCKU,140,150,m028v0c tdd00125
EFSLQyTvE0c,0,10,m028v0c m09x0r
EFWAMqGVGyo,60,70,m028v0c
EG01EWcXatc,180,190,m028v0c
EGauC6O1BIc,70,80,m028v0c
EHvytBeNfK8,10,20,m028v0c m09x0r tdd00125
EI1KUdwA5qI,30,40,m028v0c
EIgO3wS69Jg,50,60,m028v0c m09x0r
EJm-2IJiDKI,10,20,m028v0c m04rlf
EJoGj5C9ZJs,340,350,m028v0c
EKFKR-jfkhU,240,250,m028v0c m09x0r tdd00126
EKVyhth9-7E,160,170,m028v0c m09x0r tdd00125
ELavhVitGxk,0,10,m028v0c m09x0r tdd00125
EMDT3NtkS5k,0,10,m028v0c m09x0r tdd00125
EMSTZQGlQD4,30,40,m028v0c
EMdu58P8EsM,0,10,m028v0c m04rlf m09x0r
EMtVrawzDvo,500,510,m028v0c m09x0r tdd00125
ENH_G__FNns,10,20,m028v0c m09x0r
ENeLQFI2Ivg,110,120,m028v0c m04rlf m09x0r
ENltVDZTM4I,50,60,m028v0c
EOGqz_5ZB3M,10,20,m028v0c m09x0r tdd00125
EPG4E7WiTpY,0,10,m028v0c
EPbvEIjk8js,70,80,m028v0c
EPr3yYNom8c,50,60,m028v0c
EQCU2d36Kn0,110,120,m028v0c m04rlf m09x0r
EQGY_vYiluk,70,80,m028v0c m07c52
EQu7fOBfQyo,20,30,m028v0c m09x0r tdd00128
ERKIC77HcKs,70,80,m028v0c tdd00125
ERScGeGPIog,80,90,m028v0c m09x0r tdd00129
ERVDQGBtgzA,20,30,m028v0c
ES1rT3nmTYg,300,310,m028v0c m09x0r tdd00125
ES5G7RajaJY,360,370,m028v0c m09x0r tdd00125
ESSlnrI3EBM,150,160,m028v0c m04rlf m09x0r m0b_fwt tdd00128
ESY6TusMrPM,80,90,m028v0c tdd00125
ETm2boLzuEo,450,460,m028v0c
ETy7R3vpaLc,0,10,m026t6 m028v0c m02hnl m03lty m04rlf m04szw tdd00126
EUBhNPzljnM,110,120,m028v0c m09x0r tdd00125
EUkrChTGiCA,240,250,m028v0c
EV0oIlm5QOo,210,220,m028v0c tdd00129
EVW8g807lTo,230,240,m028v0c m04rlf
EVuntX7d3Ro,30,40,m028v0c
EW7ERlSwSNk,30,40,m01d380 m028v0c
EX3X7Vp6wK0,150,160,m028v0c
EX68bUMaq_4,0,10,m015lz1 m028v0c m04rlf
EXGpsM-2Kdo,130,140,m028v0c m04rlf m04szw m09x0r m0glt670 tdd00125
EXLraFlKgH0,390,400,m028v0c
EXbe6E90i0g,430,440,m028v0c m09x0r tdd00125
EYgkL-gepBA,590,600,m028v0c
EYr1rlZkMfI,70,80,m028v0c m07hvw1 m09x0r
EYr7Qgy2RI4,0,10,m028v0c m07yv9 m09x0r m0k4j
EZJZBy3oLJc,100,110,m028v0c
E_IPD_kJyFM,0,10,m028v0c m04rlf m07yv9 m09x0r m0k4j tdd00128
E_PVQal_HDs,530,540,m028v0c m09x0r tdd00125
Ea7D9sOUyoc,490,500,m028v0c m07yv9 m09x0r m0k5j
EaTqOGYytq0,270,280,m028v0c m09x0r tdd00125
EbvzSePJtbI,0,10,m028v0c
Ebz3wsQdJ4Q,90,100,m028v0c m09x0r
EcK84yo2Dqc,430,440,m028v0c tdd00126
EcszgdBo0UA,50,60,m028v0c m09x0r tdd00125
EeVtLM0G0qU,400,410,m028v0c m03cczk tdd00125
EeruNqOY0RM,110,120,m028v0c m09x0r
EhXSEprXJ_0,0,10,m028v0c m09x0r
EhhX-eWhjKI,0,10,m028v0c m04rlf m06cqb
EjD02Nmp-vo,0,10,m028v0c tdd00125
EkLSO5cRuOQ,30,40,m028v0c
EkdkMJx9dqM,100,110,m028v0c
Elsq3jUchj4,30,40,m028v0c m04rlf m07xzm
EmUjS51V7I4,210,220,m028v0c m04rlf
EmpkCH-Y1w8,0,10,m028v0c m09x0r
EnjSiXTDfoI,30,40,m028v0c
Ep7bpo442hQ,0,10,m028v0c m04rlf
Eq-EumvRdJQ,0,10,m028v0c m09x0r
EqWe1NBht6M,30,40,m028v0c m04rlf
ErOqkwUfB84,160,170,m028v0c m09x0r tdd00129
ErSaq10wei0,0,10,m028v0c m09x0r tdd00125
ErouX_QL5nw,0,10,m028v0c m09x0r tdd00126
Es44QTJmuZ0,20,30,m028v0c
Es7lkS14ONE,0,10,m028v0c tdd00129
EsZuQb-Pj5A,14,24,m028v0c
Eseirtv9xj8,0,10,m028v0c m09x0r
EtCryslcFOs,30,40,m028v0c m09x0r
EuYQq8czbXs,0,10,m028v0c tdd00125
Eup7mjvMxvM,30,40,m028v0c m09x0r tdd00128
Ev2-xOk4ZxM,480,490,m028v0c
Ev3QE7vjXyE,260,270,m028v0c
Ev3dmNkPC4k,460,470,m028v0c m09x0r tdd00129
EvDVwQ8ECdo,140,150,m028v0c m04rlf
EvM4WY7XY6M,350,360,m028v0c
Ew22db1JA_4,50,60,m028v0c
EwGk64Ok5t0,30,40,m028v0c m07r5v4s tdd00125
EwPU8h6NzOo,220,230,m028v0c
EwZl1ON-B7U,430,440,m028v0c m04rlf
Exg56Upj1R0,220,230,m028v0c m09x0r tdd00125
Exi739Pp0yo,0,10,m028v0c m04rlf m09x0r
ExqiV7Itpdg,0,10,m028v0c m09x0r tdd00125
EyDF5op5MUk,110,120,m028v0c m02mk9 tdd00126
EyPgSK_d6Eo,130,140,m028v0c m04rlf tdd00129
EyrEWpBjXus,300,310,m028v0c
EzKZwCpeJ5c,21,31,m028v0c
EzMCdQwb0w8,80,90,m028v0c tdd00129
F-AHNXErRjo,40,50,m028v0c m04rlf
F02dEzDWtlg,80,90,m028v0c m09x0r
F0JV0HoS8S0,520,530,m028v0c
F0gzU_HNZPY,30,40,m028v0c
F13jyWcx6eE,430,440,m028v0c m09x0r tdd00125
F1IvHkFmaQs,30,40,m028v0c tdd00125
F1yaEz6ovkk,0,10,m028v0c
F22EqHYRaYA,30,40,m028v0c
F2BAIi5m3Lc,30,40,m028v0c m09x0r
F2De9uq2bqI,90,100,m028v0c tdd00128
F5ixNRWZuEk,240,250,m028v0c m04rlf
F5j4-WAmSwg,27,37,m028v0c
F5wf6IXXwtg,90,100,m01w250 m028v0c tdd00125
F6HzStzifF4,0,10,m028v0c m07yv9 tdd00067 tdd00129
F89DWZ6lUjU,0,10,m028v0c
F9-FMvIUpPA,10,20,m028v0c m04rlf
F9qkxu91Uns,12,22,m028v0c tdd00125
FBlbwppgAmw,70,80,m028v0c
FC9Q2mAeoGI,10,20,m028v0c
FC9hykddBmw,0,10,m028v0c m09x0r tdd00129
FCazNbKztY4,200,210,m028v0c
FERBAPryL38,550,560,m028v0c m09x0r tdd00125
FEchBTvnWxM,0,10,m028v0c m09x0r
FEhcRLHgnks,30,40,m028v0c
FFErCekT9Xo,130,140,m028v0c m04rlf
FGWX6fzqX9E,130,140,m028v0c
FH-anVW_8eg,0,10,m028v0c m07rkbfh m09x0r tdd00126
FIK2UYwNLsk,100,110,m028v0c m09x0r tdd00125
FIYAenbAJBI,20,30,m028v0c
FIb1PJkEucM,20,30,m028v0c tdd00128
FJZWhgvdk5c,540,550,m028v0c
FJj-e2LJdrk,80,90,m028v0c
FK7nYsZq8-I,70,80,m028v0c
FKYol4BWKUA,330,340,m028v0c m09x0r tdd00125
FKaALSJmDTc,0,10,m015p6 m028v0c tdd00125
FKwVU4AWpNU,60,70,m028v0c tdd00125
FMyC-q0SCEA,260,270,m028v0c m09x0r tdd00125
FN5n2tfkKjk,0,10,m028v0c m09x0r tdd00125
FNL5vNsnlE0,15,25,m028v0c
FOrew1_dx8k,130,140,m028v0c tdd00125
FOus6Eurf0s,0,10,m028v0c m04rlf m07q7njn tdd00125
FPJWuawhm7E,0,10,m028v0c m030rvx tdd00128
FPLgSalfSR4,30,40,m028v0c
FQ017iBbwSE,430,440,m028v0c m04rlf m04szw m085jw m0l14j_
FQSUWN7_uOU,310,320,m028v0c m04rlf
FRFv8Mn4EG0,30,40,m028v0c
FRiQ12iqTWQ,30,40,m028v0c
FSBNRWMSh4Q,50,60,m028v0c m04rlf m09x0r tdd00126
FSUYc6GJmgk,220,230,m028v0c m04rlf
FTPXU88XUhY,1,11,m028v0c
FUBfyf9-gIE,0,10,m028v0c m09x0r tdd00125
FUb1ufVQeso,0,10,m028v0c tdd00125
FUcNNmxnMrk,60,70,m028v0c m09x0r
FUzFE-MCQ4M,10,20,m028v0c tdd00125
FV4J8inFEr0,440,450,m028v0c
FVKq7l29gpU,10,20,m028v0c m09x0r
FWSdQ74pejo,0,10,m028v0c m09x0r tdd00125
FWzAwdY_u6o,4,14,m028v0c
FXiATv3VgpM,50,60,m028v0c
FYZsmDfTItc,10,20,m028v0c m04rlf
FYpTE6R5ZBs,30,40,m028v0c
FYpVwRjxwCY,30,40,m028v0c
FZ_XwP1-iGM,30,40,m028v0c
FZmfTu4qTzs,3,13,m028v0c
F_C8lHYvZbI,0,10,m028v0c
F_OMJfZJ_QA,120,130,m028v0c
F_QcHDn4bCA,500,510,m028v0c m02v2lh m04rlf
FaSlZFLNs0I,30,40,m028v0c m09x0r tdd00125
FaWDWLvaAXg,0,10,m028v0c m09x0r
FaxR-eBxqNw,160,170,m028v0c
FbRA_Qild7s,40,50,m028v0c
FbkRnLYap8o,0,10,m028v0c m09ct_
FcEwrgICsoQ,0,10,m028v0c m04rlf
FcKlEUQRxHk,0,10,m028v0c
FfpqV_ctXAI,0,10,m028v0c
FgNqmlPr_0Q,30,40,m028v0c
FhKSjzwdsdA,370,380,m028v0c
FhLvfOU3K1A,190,200,m028v0c
Fhfss_LYqZA,30,40,m028v0c
Fi8tLgh9XBw,0,10,m028v0c m09x0r tdd00125
Fi9u6spvy8Y,110,120,m028v0c tdd00125
FiOPgLvGybM,210,220,m028v0c m04rlf m07phhsh
FkCRn5wSu-A,270,280,m028v0c
FkZspRv1ZrE,0,10,m028v0c m04rlf
FlFxw1Zoo9o,100,110,m028v0c m04rlf
Fmt5K6_X0Ws,0,10,m028v0c m09x0r
FmtB6WXYrUg,0,10,m028v0c
FolDK8OUzMo,30,40,m028v0c tdd00125
FpDvY00kSQI,30,40,m028v0c
FpM_oajrZnU,430,440,m028v0c m09x0r tdd00128
FqXLUCOz4Sw,0,10,m028v0c tdd00126
Fqv8iGEIpo0,30,40,m028v0c tdd00125
Fr-j4bNWEwM,240,250,m028v0c
Fr2biNNCPEY,21,31,m028v0c
Fr44BfDzT2g,60,70,m028v0c
FritU2Nb8W0,110,120,m028v0c m09x0r
FrjDiB9XM5k,0,10,m028v0c m04rlf
FrnIrmMFGYM,480,490,m028v0c tdd00125
Fs9Raw5oY4k,28,38,m028v0c
FtEOty8FeWQ,30,40,m028v0c
FtPi7Q9JnN4,130,140,m028v0c tdd00126
FttqhxIYKHc,540,550,m028v0c tdd00125
FuJozE_NTjk,0,3,m028v0c
FvQ7k--VJzs,30,40,m028v0c m09x0r
Fw85rIdStyo,230,240,m028v0c m04rlf
FwwOzgozEl0,21,31,m028v0c
FxU8_BidEcE,0,10,m028v0c m09x0r tdd00126
Fx_UhkjdpXQ,0,10,m028v0c m04rlf
FxeH3Z8OY74,0,10,m028v0c m04rlf m09x0r
FyMVQWADJyM,10,20,m015jpf m028v0c tdd00125
FyQY9a0X1CI,70,80,m028v0c m09x0r tdd00129
Fz7QyH82Wks,30,40,m028v0c
FzVMuBfX40Y,0,10,m028v0c m07yv9
G-2rlNgOLn8,510,520,m028v0c m04rlf
G-4m2tmd7wE,370,380,m028v0c m04rlf m09x0r tdd00125
G-CrJt25ex0,190,200,m028v0c m09x0r tdd00125
G-T3L7fCHA4,0,10,m028v0c tdd00125
G0hrpkFN0Lo,10,20,m028v0c tdd00129
G1-LqPN4yH8,0,10,m028v0c m04rlf m04szw m05148p4 m05r5c
G1CivwCHzjg,20,30,m028v0c
G1df3R8XOxo,150,160,m028v0c tdd00129
G1ovxU0iQG0,90,100,m028v0c m09x0r tdd00129
G2ahmm8kh8o,3,13,m028v0c
G3eL_Pws2Zw,90,100,m028v0c tdd00125
G4rxflt8m9k,410,420,m028v0c m04rlf
G5Z_EoyO_F8,150,160,m028v0c m09x0r
G5cv4z1IT6w,0,10,m028v0c m07yv9 m0k4j tdd00129
G60I1ssBl88,150,160,m028v0c m09x0r tdd00125
G6OPZRkuU7E,6,16,m028v0c
G6TkrueIBUU,540,550,m028v0c
G71mxcxW6HM,0,10,m028v0c m09x0r tdd00126
G8S0ORALS34,140,150,m028v0c
G9TpMEw6Qy8,110,120,m028v0c
G9aPr7ARj0M,410,420,m028v0c
G9obMIjfP9Q,0,10,m028v0c m04rlf m07r04 m07yv9 tdd00129
GA8YbRmCE5o,16,26,m028v0c
GBvc6TZjh3Y,480,490,m028v0c
GCQ8fX09F1I,0,10,m028v0c m09x0r tdd00125
GE4iRu3gNVU,30,40,m028v0c tdd00129
GEOnjynbBdg,240,250,m028v0c
GF6S59bhQp4,20,30,m028v0c
GGDZMU7gISk,30,40,m028v0c m09x0r
GH9Xbchw-34,20,30,m028v0c m09x0r
GHDBe7a3vaQ,30,40,m028v0c
GI20Qt74TAU,200,210,m028v0c tdd00129
GIeKmBPxn2Q,10,20,m028v0c
GJqr35GGvGI,0,10,m028v0c
GKnu9VDSfPY,200,210,m028v0c m09x0r tdd00125
GKq21LB_dYA,290,300,m028v0c m04rlf
GLKddmee1KQ,280,290,m028v0c m07pp8cl
GMhMnlQJ4mI,110,120,m028v0c m04rlf
GMw7eZtYOyI,0,10,m028v0c m07qfr4h m09x0r tdd00128
GMxUZnyknKQ,170,180,m028v0c m04rlf
GNQv2uI5yRA,30,40,m028v0c tdd00125
GNZvR9vS78c,340,350,m028v0c
GNhCzuK8aCo,160,170,m028v0c
GNwj1E9m3p0,0,10,m028v0c m04rlf m07qqyl4
GOCIuIozk-c,50,60,m028v0c m09x0r
GOe7fEzWXKY,250,260,m015lz1 m028v0c m04rlf
GOq3SY1X9_o,20,30,m028v0c tdd00125
GPCtCPimcfc,0,10,m028v0c m07yv9
GRUgRCK06qE,30,40,m028v0c
GSRlTPmJ0NE,430,440,m028v0c tdd00129
